time_sk,submission_date,year,month,quarter,season,is_cold_month
3077,2017-01-31,2017,1,1,Cold,1
3078,2017-02-01,2017,2,1,Cold,1
3079,2017-02-02,2017,2,1,Cold,1
3080,2017-02-03,2017,2,1,Cold,1
3081,2017-02-04,2017,2,1,Cold,1
3082,2017-02-05,2017,2,1,Cold,1
3083,2017-02-06,2017,2,1,Cold,1
3084,2017-02-07,2017,2,1,Cold,1
3085,2017-02-08,2017,2,1,Cold,1
3086,2017-02-09,2017,2,1,Cold,1
3087,2017-02-10,2017,2,1,Cold,1
3088,2017-02-11,2017,2,1,Cold,1
3089,2017-02-12,2017,2,1,Cold,1
3090,2017-02-13,2017,2,1,Cold,1
3091,2017-02-14,2017,2,1,Cold,1
3092,2017-02-15,2017,2,1,Cold,1
3093,2017-02-16,2017,2,1,Cold,1
3094,2017-02-17,2017,2,1,Cold,1
3095,2017-02-18,2017,2,1,Cold,1
3096,2017-02-19,2017,2,1,Cold,1
3097,2017-02-20,2017,2,1,Cold,1
3098,2017-02-21,2017,2,1,Cold,1
3099,2017-02-22,2017,2,1,Cold,1
3100,2017-02-23,2017,2,1,Cold,1
3101,2017-02-24,2017,2,1,Cold,1
3102,2017-02-25,2017,2,1,Cold,1
3103,2017-02-26,2017,2,1,Cold,1
3104,2017-02-27,2017,2,1,Cold,1
3105,2017-02-28,2017,2,1,Cold,1
3106,2017-03-01,2017,3,1,Cold,1
3107,2017-03-02,2017,3,1,Cold,1
3108,2017-03-03,2017,3,1,Cold,1
3109,2017-03-04,2017,3,1,Cold,1
3110,2017-03-05,2017,3,1,Cold,1
3111,2017-03-06,2017,3,1,Cold,1
3112,2017-03-07,2017,3,1,Cold,1
3113,2017-03-08,2017,3,1,Cold,1
3114,2017-03-09,2017,3,1,Cold,1
3115,2017-03-10,2017,3,1,Cold,1
3116,2017-03-11,2017,3,1,Cold,1
3117,2017-03-12,2017,3,1,Cold,1
3118,2017-03-13,2017,3,1,Cold,1
3119,2017-03-14,2017,3,1,Cold,1
3120,2017-03-15,2017,3,1,Cold,1
3121,2017-03-16,2017,3,1,Cold,1
3122,2017-03-17,2017,3,1,Cold,1
3123,2017-03-18,2017,3,1,Cold,1
3124,2017-03-19,2017,3,1,Cold,1
3125,2017-03-20,2017,3,1,Cold,1
3126,2017-03-21,2017,3,1,Cold,1
3127,2017-03-22,2017,3,1,Cold,1
3128,2017-03-23,2017,3,1,Cold,1
3129,2017-03-24,2017,3,1,Cold,1
3130,2017-03-25,2017,3,1,Cold,1
3131,2017-03-26,2017,3,1,Cold,1
3132,2017-03-27,2017,3,1,Cold,1
3133,2017-03-28,2017,3,1,Cold,1
3134,2017-03-29,2017,3,1,Cold,1
3135,2017-03-30,2017,3,1,Cold,1
3136,2017-03-31,2017,3,1,Cold,1
3137,2017-04-01,2017,4,2,Cold,1
3138,2017-04-02,2017,4,2,Cold,1
3139,2017-04-03,2017,4,2,Cold,1
3140,2017-04-04,2017,4,2,Cold,1
3141,2017-04-05,2017,4,2,Cold,1
3142,2017-04-06,2017,4,2,Cold,1
3143,2017-04-07,2017,4,2,Cold,1
3144,2017-04-08,2017,4,2,Cold,1
3145,2017-04-09,2017,4,2,Cold,1
3146,2017-04-10,2017,4,2,Cold,1
3147,2017-04-11,2017,4,2,Cold,1
3148,2017-04-12,2017,4,2,Cold,1
3149,2017-04-13,2017,4,2,Cold,1
3150,2017-04-14,2017,4,2,Cold,1
3151,2017-04-15,2017,4,2,Cold,1
3152,2017-04-16,2017,4,2,Cold,1
3153,2017-04-17,2017,4,2,Cold,1
3154,2017-04-18,2017,4,2,Cold,1
3155,2017-04-19,2017,4,2,Cold,1
3156,2017-04-20,2017,4,2,Cold,1
3157,2017-04-21,2017,4,2,Cold,1
3158,2017-04-22,2017,4,2,Cold,1
3159,2017-04-23,2017,4,2,Cold,1
3160,2017-04-24,2017,4,2,Cold,1
3161,2017-04-25,2017,4,2,Cold,1
3162,2017-04-26,2017,4,2,Cold,1
3163,2017-04-27,2017,4,2,Cold,1
3164,2017-04-28,2017,4,2,Cold,1
3165,2017-04-29,2017,4,2,Cold,1
3166,2017-04-30,2017,4,2,Cold,1
3167,2017-05-01,2017,5,2,Warm,0
3168,2017-05-02,2017,5,2,Warm,0
3169,2017-05-03,2017,5,2,Warm,0
3170,2017-05-04,2017,5,2,Warm,0
3171,2017-05-05,2017,5,2,Warm,0
3172,2017-05-06,2017,5,2,Warm,0
3173,2017-05-07,2017,5,2,Warm,0
3174,2017-05-08,2017,5,2,Warm,0
3175,2017-05-09,2017,5,2,Warm,0
3176,2017-05-10,2017,5,2,Warm,0
3177,2017-05-11,2017,5,2,Warm,0
3178,2017-05-12,2017,5,2,Warm,0
3179,2017-05-13,2017,5,2,Warm,0
3180,2017-05-14,2017,5,2,Warm,0
3181,2017-05-15,2017,5,2,Warm,0
3182,2017-05-16,2017,5,2,Warm,0
3183,2017-05-17,2017,5,2,Warm,0
3184,2017-05-18,2017,5,2,Warm,0
3185,2017-05-19,2017,5,2,Warm,0
3186,2017-05-20,2017,5,2,Warm,0
3187,2017-05-21,2017,5,2,Warm,0
3188,2017-05-22,2017,5,2,Warm,0
3189,2017-05-23,2017,5,2,Warm,0
3190,2017-05-24,2017,5,2,Warm,0
3191,2017-05-25,2017,5,2,Warm,0
3192,2017-05-26,2017,5,2,Warm,0
3193,2017-05-27,2017,5,2,Warm,0
3194,2017-05-28,2017,5,2,Warm,0
3195,2017-05-29,2017,5,2,Warm,0
3196,2017-05-30,2017,5,2,Warm,0
3197,2017-05-31,2017,5,2,Warm,0
3198,2017-06-01,2017,6,2,Warm,0
3199,2017-06-02,2017,6,2,Warm,0
3200,2017-06-03,2017,6,2,Warm,0
3201,2017-06-04,2017,6,2,Warm,0
3202,2017-06-05,2017,6,2,Warm,0
3203,2017-06-06,2017,6,2,Warm,0
3204,2017-06-07,2017,6,2,Warm,0
3205,2017-06-08,2017,6,2,Warm,0
3206,2017-06-09,2017,6,2,Warm,0
3207,2017-06-10,2017,6,2,Warm,0
3208,2017-06-11,2017,6,2,Warm,0
3209,2017-06-12,2017,6,2,Warm,0
3210,2017-06-13,2017,6,2,Warm,0
3211,2017-06-14,2017,6,2,Warm,0
3212,2017-06-15,2017,6,2,Warm,0
3213,2017-06-16,2017,6,2,Warm,0
3214,2017-06-17,2017,6,2,Warm,0
3215,2017-06-18,2017,6,2,Warm,0
3216,2017-06-19,2017,6,2,Warm,0
3217,2017-06-20,2017,6,2,Warm,0
3218,2017-06-21,2017,6,2,Warm,0
3219,2017-06-22,2017,6,2,Warm,0
3220,2017-06-23,2017,6,2,Warm,0
3221,2017-06-24,2017,6,2,Warm,0
3222,2017-06-25,2017,6,2,Warm,0
3223,2017-06-26,2017,6,2,Warm,0
3224,2017-06-27,2017,6,2,Warm,0
3225,2017-06-28,2017,6,2,Warm,0
3226,2017-06-29,2017,6,2,Warm,0
3227,2017-06-30,2017,6,2,Warm,0
3228,2017-07-01,2017,7,3,Warm,0
3229,2017-07-02,2017,7,3,Warm,0
3230,2017-07-03,2017,7,3,Warm,0
3231,2017-07-04,2017,7,3,Warm,0
3232,2017-07-05,2017,7,3,Warm,0
3233,2017-07-06,2017,7,3,Warm,0
3234,2017-07-07,2017,7,3,Warm,0
3235,2017-07-08,2017,7,3,Warm,0
3236,2017-07-09,2017,7,3,Warm,0
3237,2017-07-10,2017,7,3,Warm,0
3238,2017-07-11,2017,7,3,Warm,0
3239,2017-07-12,2017,7,3,Warm,0
3240,2017-07-13,2017,7,3,Warm,0
3241,2017-07-14,2017,7,3,Warm,0
3242,2017-07-15,2017,7,3,Warm,0
3243,2017-07-16,2017,7,3,Warm,0
3244,2017-07-17,2017,7,3,Warm,0
3245,2017-07-18,2017,7,3,Warm,0
3246,2017-07-19,2017,7,3,Warm,0
3247,2017-07-20,2017,7,3,Warm,0
3248,2017-07-21,2017,7,3,Warm,0
3249,2017-07-22,2017,7,3,Warm,0
3250,2017-07-23,2017,7,3,Warm,0
3251,2017-07-24,2017,7,3,Warm,0
3252,2017-07-25,2017,7,3,Warm,0
3253,2017-07-26,2017,7,3,Warm,0
3254,2017-07-27,2017,7,3,Warm,0
3255,2017-07-28,2017,7,3,Warm,0
3256,2017-07-29,2017,7,3,Warm,0
3257,2017-07-30,2017,7,3,Warm,0
3258,2017-07-31,2017,7,3,Warm,0
3259,2017-08-01,2017,8,3,Warm,0
3260,2017-08-02,2017,8,3,Warm,0
3261,2017-08-03,2017,8,3,Warm,0
3262,2017-08-04,2017,8,3,Warm,0
3263,2017-08-05,2017,8,3,Warm,0
3264,2017-08-06,2017,8,3,Warm,0
3265,2017-08-07,2017,8,3,Warm,0
3266,2017-08-08,2017,8,3,Warm,0
3267,2017-08-09,2017,8,3,Warm,0
3268,2017-08-10,2017,8,3,Warm,0
3269,2017-08-11,2017,8,3,Warm,0
3270,2017-08-12,2017,8,3,Warm,0
3271,2017-08-13,2017,8,3,Warm,0
3272,2017-08-14,2017,8,3,Warm,0
3273,2017-08-15,2017,8,3,Warm,0
3274,2017-08-16,2017,8,3,Warm,0
3275,2017-08-17,2017,8,3,Warm,0
3276,2017-08-18,2017,8,3,Warm,0
3277,2017-08-19,2017,8,3,Warm,0
3278,2017-08-20,2017,8,3,Warm,0
3279,2017-08-21,2017,8,3,Warm,0
3280,2017-08-22,2017,8,3,Warm,0
3281,2017-08-23,2017,8,3,Warm,0
3282,2017-08-25,2017,8,3,Warm,0
3283,2017-08-26,2017,8,3,Warm,0
3284,2017-08-27,2017,8,3,Warm,0
3285,2017-08-28,2017,8,3,Warm,0
3286,2017-08-29,2017,8,3,Warm,0
3287,2017-08-30,2017,8,3,Warm,0
3288,2017-08-31,2017,8,3,Warm,0
3289,2017-09-01,2017,9,3,Warm,0
3290,2017-09-02,2017,9,3,Warm,0
3291,2017-09-03,2017,9,3,Warm,0
3292,2017-09-04,2017,9,3,Warm,0
3293,2017-09-05,2017,9,3,Warm,0
3294,2017-09-06,2017,9,3,Warm,0
3295,2017-09-07,2017,9,3,Warm,0
3296,2017-09-08,2017,9,3,Warm,0
3297,2017-09-09,2017,9,3,Warm,0
3298,2017-09-10,2017,9,3,Warm,0
3299,2017-09-11,2017,9,3,Warm,0
3300,2017-09-12,2017,9,3,Warm,0
3301,2017-09-13,2017,9,3,Warm,0
3302,2017-09-14,2017,9,3,Warm,0
3303,2017-09-15,2017,9,3,Warm,0
3304,2017-09-16,2017,9,3,Warm,0
3305,2017-09-17,2017,9,3,Warm,0
3306,2017-09-18,2017,9,3,Warm,0
3307,2017-09-19,2017,9,3,Warm,0
3308,2017-09-20,2017,9,3,Warm,0
3309,2017-09-21,2017,9,3,Warm,0
3310,2017-09-22,2017,9,3,Warm,0
3311,2017-09-23,2017,9,3,Warm,0
3312,2017-09-24,2017,9,3,Warm,0
3313,2017-09-25,2017,9,3,Warm,0
3314,2017-09-26,2017,9,3,Warm,0
3315,2017-09-27,2017,9,3,Warm,0
3316,2017-09-28,2017,9,3,Warm,0
3317,2017-09-29,2017,9,3,Warm,0
3318,2017-09-30,2017,9,3,Warm,0
3319,2017-10-01,2017,10,4,Warm,0
3320,2017-10-02,2017,10,4,Warm,0
3321,2017-10-03,2017,10,4,Warm,0
3322,2017-10-04,2017,10,4,Warm,0
3323,2017-10-05,2017,10,4,Warm,0
3324,2017-10-06,2017,10,4,Warm,0
3325,2017-10-07,2017,10,4,Warm,0
3326,2017-10-08,2017,10,4,Warm,0
3327,2017-10-09,2017,10,4,Warm,0
3328,2017-10-10,2017,10,4,Warm,0
3329,2017-10-11,2017,10,4,Warm,0
3330,2017-10-12,2017,10,4,Warm,0
3331,2017-10-13,2017,10,4,Warm,0
3332,2017-10-14,2017,10,4,Warm,0
3333,2017-10-15,2017,10,4,Warm,0
3334,2017-10-16,2017,10,4,Warm,0
3335,2017-10-17,2017,10,4,Warm,0
3336,2017-10-18,2017,10,4,Warm,0
3337,2017-10-19,2017,10,4,Warm,0
3338,2017-10-20,2017,10,4,Warm,0
3339,2017-10-21,2017,10,4,Warm,0
3340,2017-10-22,2017,10,4,Warm,0
3341,2017-10-23,2017,10,4,Warm,0
3342,2017-10-24,2017,10,4,Warm,0
3343,2017-10-25,2017,10,4,Warm,0
3344,2017-10-26,2017,10,4,Warm,0
3345,2017-10-27,2017,10,4,Warm,0
3346,2017-10-28,2017,10,4,Warm,0
3347,2017-10-29,2017,10,4,Warm,0
3348,2017-10-30,2017,10,4,Warm,0
3349,2017-10-31,2017,10,4,Warm,0
3350,2017-11-01,2017,11,4,Warm,0
3351,2017-11-02,2017,11,4,Warm,0
3352,2017-11-03,2017,11,4,Warm,0
3353,2017-11-04,2017,11,4,Warm,0
3354,2017-11-05,2017,11,4,Warm,0
3355,2017-11-06,2017,11,4,Warm,0
3356,2017-11-07,2017,11,4,Warm,0
3357,2017-11-08,2017,11,4,Warm,0
3358,2017-11-09,2017,11,4,Warm,0
3359,2017-11-10,2017,11,4,Warm,0
3360,2017-11-11,2017,11,4,Warm,0
3361,2017-11-12,2017,11,4,Warm,0
3362,2017-11-13,2017,11,4,Warm,0
3363,2017-11-14,2017,11,4,Warm,0
3364,2017-11-15,2017,11,4,Warm,0
3365,2017-11-16,2017,11,4,Warm,0
3366,2017-11-17,2017,11,4,Warm,0
3367,2017-11-18,2017,11,4,Warm,0
3368,2017-11-19,2017,11,4,Warm,0
3369,2017-11-20,2017,11,4,Warm,0
3370,2017-11-21,2017,11,4,Warm,0
3371,2017-11-22,2017,11,4,Warm,0
3372,2017-11-23,2017,11,4,Warm,0
3373,2017-11-24,2017,11,4,Warm,0
3374,2017-11-25,2017,11,4,Warm,0
3375,2017-11-26,2017,11,4,Warm,0
3376,2017-11-27,2017,11,4,Warm,0
3377,2017-11-28,2017,11,4,Warm,0
3378,2017-11-29,2017,11,4,Warm,0
3379,2017-11-30,2017,11,4,Warm,0
3380,2017-12-01,2017,12,4,Warm,0
3381,2017-12-02,2017,12,4,Warm,0
3382,2017-12-03,2017,12,4,Warm,0
3383,2017-12-04,2017,12,4,Warm,0
3384,2017-12-05,2017,12,4,Warm,0
3385,2017-12-06,2017,12,4,Warm,0
3386,2017-12-07,2017,12,4,Warm,0
3387,2017-12-08,2017,12,4,Warm,0
3388,2017-12-09,2017,12,4,Warm,0
3389,2017-12-10,2017,12,4,Warm,0
3390,2017-12-11,2017,12,4,Warm,0
3391,2017-12-12,2017,12,4,Warm,0
3392,2017-12-13,2017,12,4,Warm,0
3393,2017-12-14,2017,12,4,Warm,0
3394,2017-12-15,2017,12,4,Warm,0
3395,2017-12-16,2017,12,4,Warm,0
3396,2017-12-17,2017,12,4,Warm,0
3397,2017-12-18,2017,12,4,Warm,0
3398,2017-12-19,2017,12,4,Warm,0
3399,2017-12-20,2017,12,4,Warm,0
3400,2017-12-21,2017,12,4,Warm,0
3401,2017-12-22,2017,12,4,Warm,0
3402,2017-12-23,2017,12,4,Warm,0
3403,2017-12-24,2017,12,4,Warm,0
3404,2017-12-25,2017,12,4,Warm,0
3405,2017-12-26,2017,12,4,Warm,0
3406,2017-12-27,2017,12,4,Warm,0
3407,2017-12-28,2017,12,4,Warm,0
3408,2017-12-29,2017,12,4,Warm,0
3409,2017-12-30,2017,12,4,Warm,0
3410,2017-12-31,2017,12,4,Warm,0
3411,2018-01-01,2018,1,1,Cold,1
3412,2018-01-02,2018,1,1,Cold,1
3413,2018-01-03,2018,1,1,Cold,1
3414,2018-01-04,2018,1,1,Cold,1
3415,2018-01-05,2018,1,1,Cold,1
3416,2018-01-06,2018,1,1,Cold,1
3417,2018-01-07,2018,1,1,Cold,1
3418,2018-01-08,2018,1,1,Cold,1
3419,2018-01-09,2018,1,1,Cold,1
3420,2018-01-10,2018,1,1,Cold,1
3421,2018-01-11,2018,1,1,Cold,1
3422,2018-01-12,2018,1,1,Cold,1
3423,2018-01-13,2018,1,1,Cold,1
3424,2018-01-14,2018,1,1,Cold,1
3425,2018-01-15,2018,1,1,Cold,1
3426,2018-01-16,2018,1,1,Cold,1
3427,2018-01-17,2018,1,1,Cold,1
3428,2018-01-18,2018,1,1,Cold,1
3429,2018-01-19,2018,1,1,Cold,1
3430,2018-01-20,2018,1,1,Cold,1
3431,2018-01-21,2018,1,1,Cold,1
3432,2018-01-22,2018,1,1,Cold,1
3433,2018-01-23,2018,1,1,Cold,1
3434,2018-01-24,2018,1,1,Cold,1
3435,2018-01-25,2018,1,1,Cold,1
3436,2018-01-26,2018,1,1,Cold,1
3437,2018-01-27,2018,1,1,Cold,1
3438,2018-01-28,2018,1,1,Cold,1
3439,2018-01-29,2018,1,1,Cold,1
3440,2018-01-30,2018,1,1,Cold,1
3441,2018-01-31,2018,1,1,Cold,1
3442,2018-02-01,2018,2,1,Cold,1
3443,2018-02-02,2018,2,1,Cold,1
3444,2018-02-03,2018,2,1,Cold,1
3445,2018-02-04,2018,2,1,Cold,1
3446,2018-02-05,2018,2,1,Cold,1
3447,2018-02-06,2018,2,1,Cold,1
3448,2018-02-07,2018,2,1,Cold,1
3449,2018-02-08,2018,2,1,Cold,1
3450,2018-02-09,2018,2,1,Cold,1
3451,2018-02-10,2018,2,1,Cold,1
3452,2018-02-11,2018,2,1,Cold,1
3453,2018-02-12,2018,2,1,Cold,1
3454,2018-02-13,2018,2,1,Cold,1
3455,2018-02-14,2018,2,1,Cold,1
3456,2018-02-15,2018,2,1,Cold,1
3457,2018-02-16,2018,2,1,Cold,1
3458,2018-02-17,2018,2,1,Cold,1
3459,2018-02-18,2018,2,1,Cold,1
3460,2018-02-19,2018,2,1,Cold,1
3461,2018-02-20,2018,2,1,Cold,1
3462,2018-02-21,2018,2,1,Cold,1
3463,2018-02-22,2018,2,1,Cold,1
3464,2018-02-23,2018,2,1,Cold,1
3465,2018-02-24,2018,2,1,Cold,1
3466,2018-02-25,2018,2,1,Cold,1
3467,2018-02-26,2018,2,1,Cold,1
3468,2018-02-27,2018,2,1,Cold,1
3469,2018-02-28,2018,2,1,Cold,1
3470,2018-03-01,2018,3,1,Cold,1
3471,2018-03-02,2018,3,1,Cold,1
3472,2018-03-03,2018,3,1,Cold,1
3473,2018-03-04,2018,3,1,Cold,1
3474,2018-03-05,2018,3,1,Cold,1
3475,2018-03-06,2018,3,1,Cold,1
3476,2018-03-07,2018,3,1,Cold,1
3477,2018-03-08,2018,3,1,Cold,1
3478,2018-03-09,2018,3,1,Cold,1
3479,2018-03-10,2018,3,1,Cold,1
3480,2018-03-11,2018,3,1,Cold,1
3481,2018-03-12,2018,3,1,Cold,1
3482,2018-03-13,2018,3,1,Cold,1
3483,2018-03-14,2018,3,1,Cold,1
3484,2018-03-15,2018,3,1,Cold,1
3485,2018-03-16,2018,3,1,Cold,1
3486,2018-03-17,2018,3,1,Cold,1
3487,2018-03-18,2018,3,1,Cold,1
3488,2018-03-19,2018,3,1,Cold,1
3489,2018-03-20,2018,3,1,Cold,1
3490,2018-03-21,2018,3,1,Cold,1
3491,2018-03-22,2018,3,1,Cold,1
3492,2018-03-23,2018,3,1,Cold,1
3493,2018-03-24,2018,3,1,Cold,1
3494,2018-03-25,2018,3,1,Cold,1
3495,2018-03-26,2018,3,1,Cold,1
3496,2018-03-27,2018,3,1,Cold,1
3497,2018-03-28,2018,3,1,Cold,1
3498,2018-03-29,2018,3,1,Cold,1
3499,2018-03-30,2018,3,1,Cold,1
3500,2018-03-31,2018,3,1,Cold,1
3501,2018-04-01,2018,4,2,Cold,1
3502,2018-04-02,2018,4,2,Cold,1
3503,2018-04-03,2018,4,2,Cold,1
3504,2018-04-04,2018,4,2,Cold,1
3505,2018-04-05,2018,4,2,Cold,1
3506,2018-04-06,2018,4,2,Cold,1
3507,2018-04-07,2018,4,2,Cold,1
3508,2018-04-08,2018,4,2,Cold,1
3509,2018-04-09,2018,4,2,Cold,1
3510,2018-04-10,2018,4,2,Cold,1
3511,2018-04-11,2018,4,2,Cold,1
3512,2018-04-12,2018,4,2,Cold,1
3513,2018-04-13,2018,4,2,Cold,1
3514,2018-04-14,2018,4,2,Cold,1
3515,2018-04-15,2018,4,2,Cold,1
3516,2018-04-16,2018,4,2,Cold,1
3517,2018-04-17,2018,4,2,Cold,1
3518,2018-04-18,2018,4,2,Cold,1
3519,2018-04-19,2018,4,2,Cold,1
3520,2018-04-20,2018,4,2,Cold,1
3521,2018-04-21,2018,4,2,Cold,1
3522,2018-04-22,2018,4,2,Cold,1
3523,2018-04-23,2018,4,2,Cold,1
3524,2018-04-24,2018,4,2,Cold,1
3525,2018-04-25,2018,4,2,Cold,1
3526,2018-04-26,2018,4,2,Cold,1
3527,2018-04-27,2018,4,2,Cold,1
3528,2018-04-28,2018,4,2,Cold,1
3529,2018-04-29,2018,4,2,Cold,1
3530,2018-04-30,2018,4,2,Cold,1
3531,2018-05-01,2018,5,2,Warm,0
3532,2018-05-02,2018,5,2,Warm,0
3533,2018-05-03,2018,5,2,Warm,0
3534,2018-05-04,2018,5,2,Warm,0
3535,2018-05-05,2018,5,2,Warm,0
3536,2018-05-06,2018,5,2,Warm,0
3537,2018-05-07,2018,5,2,Warm,0
3538,2018-05-08,2018,5,2,Warm,0
3539,2018-05-09,2018,5,2,Warm,0
3540,2018-05-10,2018,5,2,Warm,0
3541,2018-05-11,2018,5,2,Warm,0
3542,2018-05-12,2018,5,2,Warm,0
3543,2018-05-13,2018,5,2,Warm,0
3544,2018-05-14,2018,5,2,Warm,0
3545,2018-05-15,2018,5,2,Warm,0
3546,2018-05-16,2018,5,2,Warm,0
3547,2018-05-17,2018,5,2,Warm,0
3548,2018-05-18,2018,5,2,Warm,0
3549,2018-05-19,2018,5,2,Warm,0
3550,2018-05-20,2018,5,2,Warm,0
3551,2018-05-21,2018,5,2,Warm,0
3552,2018-05-22,2018,5,2,Warm,0
3553,2018-05-23,2018,5,2,Warm,0
3554,2018-05-24,2018,5,2,Warm,0
3555,2018-05-25,2018,5,2,Warm,0
3556,2018-05-26,2018,5,2,Warm,0
3557,2018-05-27,2018,5,2,Warm,0
3558,2018-05-28,2018,5,2,Warm,0
3559,2018-05-29,2018,5,2,Warm,0
3560,2018-05-30,2018,5,2,Warm,0
3561,2018-05-31,2018,5,2,Warm,0
3562,2018-06-01,2018,6,2,Warm,0
3563,2018-06-02,2018,6,2,Warm,0
3564,2018-06-03,2018,6,2,Warm,0
3565,2018-06-04,2018,6,2,Warm,0
3566,2018-06-05,2018,6,2,Warm,0
3567,2018-06-06,2018,6,2,Warm,0
3568,2018-06-07,2018,6,2,Warm,0
3569,2018-06-08,2018,6,2,Warm,0
3570,2018-06-09,2018,6,2,Warm,0
3571,2018-06-10,2018,6,2,Warm,0
3572,2018-06-11,2018,6,2,Warm,0
3573,2018-06-12,2018,6,2,Warm,0
3574,2018-06-13,2018,6,2,Warm,0
3575,2018-06-14,2018,6,2,Warm,0
3576,2018-06-15,2018,6,2,Warm,0
3577,2018-06-16,2018,6,2,Warm,0
3578,2018-06-17,2018,6,2,Warm,0
3579,2018-06-18,2018,6,2,Warm,0
3580,2018-06-19,2018,6,2,Warm,0
3581,2018-06-20,2018,6,2,Warm,0
3582,2018-06-21,2018,6,2,Warm,0
3583,2018-06-22,2018,6,2,Warm,0
3584,2018-06-23,2018,6,2,Warm,0
3585,2018-06-24,2018,6,2,Warm,0
3586,2018-06-25,2018,6,2,Warm,0
3587,2018-06-26,2018,6,2,Warm,0
3588,2018-06-27,2018,6,2,Warm,0
3589,2018-06-28,2018,6,2,Warm,0
3590,2018-06-29,2018,6,2,Warm,0
3591,2018-06-30,2018,6,2,Warm,0
3592,2018-07-01,2018,7,3,Warm,0
3593,2018-07-02,2018,7,3,Warm,0
3594,2018-07-03,2018,7,3,Warm,0
3595,2018-07-04,2018,7,3,Warm,0
3596,2018-07-05,2018,7,3,Warm,0
3597,2018-07-06,2018,7,3,Warm,0
3598,2018-07-07,2018,7,3,Warm,0
3599,2018-07-08,2018,7,3,Warm,0
3600,2018-07-09,2018,7,3,Warm,0
3601,2018-07-10,2018,7,3,Warm,0
3602,2018-07-11,2018,7,3,Warm,0
3603,2018-07-12,2018,7,3,Warm,0
3604,2018-07-13,2018,7,3,Warm,0
3605,2018-07-14,2018,7,3,Warm,0
3606,2018-07-15,2018,7,3,Warm,0
3607,2018-07-16,2018,7,3,Warm,0
3608,2018-07-17,2018,7,3,Warm,0
3609,2018-07-18,2018,7,3,Warm,0
3610,2018-07-19,2018,7,3,Warm,0
3611,2018-07-20,2018,7,3,Warm,0
3612,2018-07-21,2018,7,3,Warm,0
3613,2018-07-22,2018,7,3,Warm,0
3614,2018-07-23,2018,7,3,Warm,0
3615,2018-07-24,2018,7,3,Warm,0
3616,2018-07-25,2018,7,3,Warm,0
3617,2018-07-26,2018,7,3,Warm,0
3618,2018-07-27,2018,7,3,Warm,0
3619,2018-07-28,2018,7,3,Warm,0
3620,2018-07-29,2018,7,3,Warm,0
3621,2018-07-30,2018,7,3,Warm,0
3622,2018-07-31,2018,7,3,Warm,0
3623,2018-08-01,2018,8,3,Warm,0
3624,2018-08-02,2018,8,3,Warm,0
3625,2018-08-03,2018,8,3,Warm,0
3626,2018-08-04,2018,8,3,Warm,0
3627,2018-08-05,2018,8,3,Warm,0
3628,2018-08-06,2018,8,3,Warm,0
3629,2018-08-07,2018,8,3,Warm,0
3630,2018-08-08,2018,8,3,Warm,0
3631,2018-08-09,2018,8,3,Warm,0
3632,2018-08-10,2018,8,3,Warm,0
3633,2018-08-11,2018,8,3,Warm,0
3634,2018-08-12,2018,8,3,Warm,0
3635,2018-08-13,2018,8,3,Warm,0
3636,2018-08-14,2018,8,3,Warm,0
3637,2018-08-15,2018,8,3,Warm,0
3638,2018-08-16,2018,8,3,Warm,0
3639,2018-08-17,2018,8,3,Warm,0
3640,2018-08-18,2018,8,3,Warm,0
3641,2018-08-19,2018,8,3,Warm,0
3642,2018-08-20,2018,8,3,Warm,0
3643,2018-08-21,2018,8,3,Warm,0
3644,2018-08-22,2018,8,3,Warm,0
3645,2018-08-23,2018,8,3,Warm,0
3646,2018-08-24,2018,8,3,Warm,0
3647,2018-08-25,2018,8,3,Warm,0
3648,2018-08-26,2018,8,3,Warm,0
3649,2018-08-27,2018,8,3,Warm,0
3650,2018-08-28,2018,8,3,Warm,0
3651,2018-08-29,2018,8,3,Warm,0
3652,2018-08-30,2018,8,3,Warm,0
3653,2018-08-31,2018,8,3,Warm,0
3654,2018-09-01,2018,9,3,Warm,0
3655,2018-09-02,2018,9,3,Warm,0
3656,2018-09-03,2018,9,3,Warm,0
3657,2018-09-04,2018,9,3,Warm,0
3658,2018-09-05,2018,9,3,Warm,0
3659,2018-09-06,2018,9,3,Warm,0
3660,2018-09-07,2018,9,3,Warm,0
3661,2018-09-08,2018,9,3,Warm,0
3662,2018-09-09,2018,9,3,Warm,0
3663,2018-09-10,2018,9,3,Warm,0
3664,2018-09-11,2018,9,3,Warm,0
3665,2018-09-12,2018,9,3,Warm,0
3666,2018-09-13,2018,9,3,Warm,0
3667,2018-09-14,2018,9,3,Warm,0
3668,2018-09-15,2018,9,3,Warm,0
3669,2018-09-16,2018,9,3,Warm,0
3670,2018-09-17,2018,9,3,Warm,0
3671,2018-09-18,2018,9,3,Warm,0
3672,2018-09-19,2018,9,3,Warm,0
3673,2018-09-20,2018,9,3,Warm,0
3674,2018-09-21,2018,9,3,Warm,0
3675,2018-09-22,2018,9,3,Warm,0
3676,2018-09-23,2018,9,3,Warm,0
3677,2018-09-24,2018,9,3,Warm,0
3678,2018-09-25,2018,9,3,Warm,0
3679,2018-09-26,2018,9,3,Warm,0
3680,2018-09-27,2018,9,3,Warm,0
3681,2018-09-28,2018,9,3,Warm,0
3682,2018-09-29,2018,9,3,Warm,0
3683,2018-09-30,2018,9,3,Warm,0
