author_id,skin_tone,eye_color,skin_type,hair_color
1457814105,,,,
5146565292,,,,
2056071899,,,oily,
1858188101,,,,
5878359691,,,,
5087874196,,,oily,
5769682747,,,combination,
5933103628,,,combination,
1353295151,,,combination,
1667453430,,,,
5489317718,,,,
6916708629,,,combination,
6766190101,,,,
5391215015,,,,
5154552038,,,,
5520518869,,,normal,
2546523582,,,,
922345574,,,oily,
2054040432,,,combination,
1379106057,,,combination,
5687998449,,,combination,
7419484520,,,combination,
5399030691,,,,
5230370963,,,,
5242508690,,,,
6049572397,,,dry,
2665375,,,combination,
890176275,,,,
2564070238,,,combination,
5300516879,,,combination,
1422845926,,,,
1874233408,,,normal,
1543873782,,,,
5655552049,,,,
6908449624,,,combination,
6165055881,,,combination,
6418501296,,,,
5902756846,,,,
1589635407,,,combination,
1673129179,,,dry,
2036753745,,,,
5493373521,,,,
5621307718,,,combination,
6679073683,,,,
1430122900,,,,
6308830263,,,combination,
1860510395,,,,
5788549893,,,combination,
5099964728,,,combination,
1801062404,,,,
1596594500,,,,
1944185159,,,,
5591803121,,,combination,
2089477203,,,,
2230540111,,,oily,
1692907887,,,combination,
1884530371,,,,
5304431805,,,combination,
1529222231,,,combination,
2782851989,,,,
5786180454,,,oily,
5397454236,,,,
1417001994,,,combination,
1361610281,,,,
5186203960,,,combination,
5793927554,,,,
6214327390,,,,
5098180664,,,combination,
2521882692,,,combination,
7158320539,,,,
5941576765,,,,
6257055187,,,combination,
2542422805,,,dry,
6892149240,,,combination,
5900957319,,,oily,
1881757479,,,,
6016211822,,,combination,
5712672988,,,,
5977243823,,,oily,
5267948949,,,oily,
7096665189,,,,
1688065614,,,,
6367615814,,,,
5499492879,,,,
5520707080,,,combination,
2153791518,,,,
1380686875,,,oily,
2175803609,,,,
2488062047,,,combination,
2656522190,,,dry,
1437611504,,,oily,
5105158950,,,oily,
1592763765,,,oily,
6504303263,,,,
5313906399,,,combination,
5170621919,,,combination,
2353713568,,,,
6877762815,,,,
5095381455,,,,
6324489424,,,,
2150891580,,,combination,
1109212837,,,,
2578000480,,,oily,
5165361235,,,combination,
6963023157,,,,
1958813170,,,combination,
1933080413,,,,
1400421027,,,,
2809604148,,,,
5533825479,,,oily,
5873825052,,,combination,
1613334772,,,oily,
6729197828,,,,
6952014058,,,,
1923790739,,,combination,
2456451831,,,combination,
1326825185,,,combination,
1328802153,,,combination,
1800288175,,,combination,
1483550200,,,combination,
2289051144,,,combination,
5111081857,,,combination,
5996621417,,,oily,
1593736822,,,oily,
1735261990,,,combination,
5315132760,,,combination,
2160693226,,,,
1858811553,,,combination,
967021172,,,combination,
1099953492,,,,
1363407297,,,normal,
5407408592,,,combination,
5060093943,,,combination,
6283371542,,,combination,
2795209585,,,combination,
1309941800,,,oily,
6887457543,,,,
6380687518,,,combination,
2018163733,,,combination,
6406021682,,,,
6247128006,,,combination,
5050007498,,,dry,
6047500235,,,oily,
1453503132,,,combination,
1269386788,,,combination,
5517904746,,,,
1989743269,,,,
1483843527,,,combination,
2055063757,,,combination,
1835602145,,,dry,
2394711815,,,,
1244812372,,,dry,
5751179061,,,combination,
6682795600,,,,
1311685003,,,dry,
6341962744,,,,
2312021224,,,oily,
5417790335,,,,
6580154373,,,,
6076940939,,,,
6260042313,,,,
1339182646,,,combination,
6500528972,,,,
2016230032,,,dry,
1335431647,,,,
6171735924,,,,
1770773463,,,,
1685314333,,,combination,
2208953567,,,combination,
2781165577,,,,
2726405232,,,,
6435659405,,,combination,
1549724927,,,normal,
1365516912,,,oily,
1664322710,,,,
5539835437,,,,
5795390942,,,,
1886357745,,,oily,
5869207212,,,,
6630981273,,,,
6528987070,,,,
6621551502,,,oily,
5357857961,,,normal,
2315823148,,,,
2372263765,,,,
2253231306,,,oily,
1812329349,,,combination,
5738186727,,,,
1545512475,,,oily,
5515503300,,,,
5165354419,,,,
1429173791,,,combination,
1981784689,,,,
5658564702,,,combination,
1311203665,,,oily,
1721383596,,,dry,
6145860850,,,,
1999055662,,,,
2080033747,,,combination,
6161719745,,,,
2381061940,,,combination,
5267598208,,,,
2028635171,,,,
1944192944,,,combination,
5959516965,,,combination,
1933262033,,,oily,
5867709457,,,combination,
6032143344,,,combination,
5710249669,,,combination,
5250323776,,,dry,
5471529344,,,combination,
6202661196,,,,
2141821498,,,,
1552908482,,,dry,
5562255952,,,dry,
1298580125,,,oily,
1312683792,,,,
2771450155,,,,
948194466,,,combination,
1976000865,,,combination,
5506460913,,,combination,
1989544119,,,oily,
2870531930,,,combination,
6453715564,,,,
6585216795,,,oily,
2598213999,,,combination,
2637063122,,,combination,
5577792401,,,,
2243444326,,,combination,
1527153645,,,,
1483551498,,,,
2554879783,,,combination,
1159215017,,,combination,
1834154861,,,,
2405130872,,,,
1764816000,,,combination,
1793290018,,,,
1615325206,,,combination,
6516627354,,,combination,
2865589286,,,combination,
1659633983,,,,
2460527309,,,,
1309429753,,,combination,
2529961979,,,normal,
5910231480,,,,
6384854055,,,dry,
2625792129,,,combination,
1052427728,,,,
1322392505,,,,
2558625002,,,combination,
2084661788,,,,
1180643655,,,,
2497170090,,,,
6502814097,,,combination,
1793280434,,,,
5771835571,,,combination,
1319542103,,,dry,
1543422024,,,combination,
5974003471,,,,
1614849054,,,dry,
2496581527,,,combination,
2708423719,,,normal,
6411565620,,,combination,
1406063779,,,combination,
5530234441,,,oily,
6406651713,,,oily,
1564620950,,,,
5284073643,,,,
1989743501,,,combination,
1323841541,,,oily,
2235842616,,,oily,
1842972383,,,combination,
6337019443,,,,
1782514032,,,,
5796750708,,,,
1377623135,,,,
2548892383,,,oily,
1366853860,,,combination,
6331156800,,,dry,
995322110,,,oily,
6169654475,,,,
6351722293,,,combination,
1640922929,,,oily,
1766293926,,,dry,
1326382012,,,combination,
2203344491,,,,
1539215081,,,,
5434873642,,,oily,
2123081777,,,combination,
6186329363,,,combination,
1441162914,,,normal,
5312388789,,,combination,
5468420038,,,,
6293680614,,,oily,
6266367103,,,,
5108330635,,,oily,
1559163574,,,combination,
2351396568,,,combination,
6350866940,,,oily,
1446703106,,,combination,
5138269371,,,,
1842962212,,,combination,
2360212136,,,combination,
2492392467,,,oily,
6326665253,,,,
1649464039,,,,
6172952890,,,,
6331406823,,,,
1095275301,,,dry,
5611931356,,,,
5664834885,,,dry,
1571972960,,,combination,
2685399937,,,combination,
2559578051,,,,
6146027610,,,,
2743835896,,,oily,
5059812180,,,oily,
5178462347,,,,
1630580840,,,,
1839257135,,,oily,
5384827147,,,,
1659607916,,,,
5083032957,,,,
5346081544,,,,
1063113135,,,combination,
2003943283,,,,
6263908219,,,combination,
5114405481,,,oily,
5399033599,,,oily,
1755071697,,,,
1353282782,,,combination,
2307958325,,,dry,
1115632926,,,oily,
2484551943,,,,
5715102689,,,combination,
5860250917,,,,
1135933541,,,combination,
5058825044,,,combination,
2665986311,,,oily,
1632692899,,,combination,
2413220333,,,combination,
6037728976,,,,
2641946653,,,combination,
2302195203,,,oily,
2132430053,,,oily,
5936818753,,,normal,
5740169476,,,,
1099052820,,,combination,
2155612398,,,,
1804498387,,,normal,
1322800779,,,combination,
1530776024,,,,
5969269956,,,normal,
5197936723,,,combination,
902629805,,,combination,
1507480574,,,combination,
6061505286,,,,
2074992575,,,normal,
2491392270,,,combination,
973984131,,,normal,
2276142906,,,,
1341432263,,,,
5788925058,,,oily,
1457412010,,,,
1115925113,,,combination,
2851235915,,,,
1309671869,,,,
5487643190,,,combination,
1131457897,,,combination,
1787396192,,,combination,
2366259917,,,combination,
1111203238,,,combination,
2728514143,,,,
1642363453,,,combination,
932820461,,,normal,
2486826432,,,,
1686735070,,,dry,
1337556300,,,,
5668257045,,,,
1549710359,,,,
5309590858,,,combination,
2794342231,,,oily,
2335646514,,,,
1313919340,,,combination,
2460701694,,,combination,
5036096646,,,combination,
2333893588,,,,
2665831820,,,oily,
5892193422,,,,
979666525,,,combination,
5162072303,,,combination,
6064548249,,,oily,
1088918393,,,combination,
5568467589,,,,
6052179910,,,combination,
1481802777,,,,
2190250567,,,oily,
1007972244,,,,
979738763,,,combination,
1404781127,,,,
2134652613,,,combination,
1549705712,,,dry,
1507950790,,,,
5119632326,,,,
1274581578,,,combination,
5941465831,,,,
1777588298,,,oily,
2443820667,,,,
5718420012,,,combination,
1564676,,,combination,
5671671904,,,,
2269728631,,,,
1317810233,,,combination,
999279232,,,oily,
1589608257,,,oily,
1649462871,,,,
2531952295,,,,
1825588803,,,combination,
1089871868,,,combination,
1783332752,,,combination,
5058794745,,,,
5868996716,,,combination,
2074002075,,,,
1344183490,,,,
1930934122,,,normal,
1874244654,,,oily,
2285525466,,,combination,
2712023019,,,,
2034583706,,,combination,
2336020688,,,oily,
1001860333,,,,
5393438155,,,,
2046833147,,,,
1975033215,,,,
2054041000,,,,
5855768574,,,combination,
5756910920,,,oily,
1429163794,,,combination,
2196840558,,,,
1601720506,,,,
1959740120,,,oily,
1709645633,,,oily,
1533593319,,,combination,
958333638,,,combination,
1240601335,,,combination,
1584910434,,,combination,
1512546183,,,combination,
1205476160,,,,
1388659897,,,combination,
1132953754,,,,
1309429543,,,combination,
1963007128,,,combination,
1116031026,,,combination,
5192530235,,,,
1194149002,,,,
2546541249,,,,
2534293469,,,combination,
1516491806,,,,
1327209678,,,combination,
1355273739,,,combination,
2824634510,,,combination,
2268480800,,,,
5316506346,,,combination,
1241028313,,,combination,
2545610872,,,combination,
5388629521,,,,
1806054121,,,combination,
1564010677,,,combination,
5405744369,,,,
1403335271,,,combination,
1105993389,,,combination,
5103336585,,,combination,
1048549221,,,combination,
2485743141,,,normal,
2687532129,,,dry,
1088661339,,,,
1996561774,,,oily,
1288503260,,,combination,
5758157747,,,oily,
1893904108,,,,
2426280933,,,combination,
993401015,,,combination,
1260855379,,,combination,
2724588736,,,combination,
1082057837,,,combination,
1046510733,,,combination,
1767676711,,,combination,
1322193021,,,combination,
1929289910,,,dry,
5091554526,,,combination,
1290380130,,,combination,
1657242261,,,,
2333894414,,,,
1339217275,,,,
2130950941,,,combination,
1388398778,,,combination,
2730234192,,,combination,
5696427709,,,,
1878316057,,,combination,
1231609126,,,combination,
1155674248,,,oily,
5603504307,,,combination,
2333903708,,,combination,
1195265110,,,,
2652093327,,,combination,
1570932078,,,normal,
2341802870,,,combination,
1000312590,,,combination,
5311283346,,,,
5057339246,,,combination,
2242271149,,,combination,
2180454027,,,dry,
5067410023,,,combination,
2513814348,,,combination,
1553672568,,,oily,
1584382225,,,dry,
5105491250,,,combination,
1523894431,,,combination,
5659294668,,,,
5159172337,,,,
1375533278,,,combination,
2531031721,,,,
2083584382,,,combination,
2691001496,,,,
1393903945,,,oily,
2800924408,,,,
1511382484,,,normal,
1875774349,,,combination,
1914449646,,,combination,
987078491,,,oily,
1505895563,,,,
2517228863,,,oily,
1487482954,,,,
5515490208,,,,
2108853758,,,,
1590325017,,,,
2074611466,,,combination,
5507295832,,,,
1426360121,,,dry,
2541331054,,,combination,
2716135870,,,combination,
1009069703,,,oily,
1885178882,,,combination,
5121495304,,,combination,
2638233576,,,combination,
1867060845,,,dry,
5138764642,,,combination,
1121603648,,,oily,
5121450485,,,oily,
2728307605,,,,
1657844479,,,combination,
1528782394,,,oily,
5554540745,,,combination,
1553911477,,,combination,
5470751757,,,oily,
2184691398,,,,
5053329899,,,dry,
1100769971,,,combination,
5236601562,,,,
2229370666,,,combination,
1823786770,,,oily,
2257444946,,,oily,
5187645919,,,,
2158444775,,,combination,
1389779406,,,combination,
1724643183,,,combination,
1247451880,,,dry,
1648595843,,,normal,
5506155429,,,,
902511800,,,,
1515605088,,,combination,
5145946291,,,,
1318340097,,,combination,
2722182792,,,,
1790626295,,,combination,
1805051131,,,combination,
5254277942,,,combination,
1168968017,,,combination,
2873884990,,,,
5534685151,,,oily,
997977259,,,,
1274320068,,,,
2243444709,,,oily,
1999034390,,,,
2119283649,,,,
2410321488,,,combination,
1695714837,,,,
2375285079,,,oily,
2710727917,,,combination,
5375248887,,,,
2211183623,,,,
2040890220,,,combination,
1419310983,,,oily,
2361061752,,,normal,
1389658128,,,,
1991412816,,,combination,
5293302208,,,,
1838575237,,,,
1587909850,,,,
5503352325,,,,
1309082080,,,,
1135743800,,,,
1439436289,,,combination,
5518764044,,,combination,
5269135934,,,,
1530622362,,,combination,
1337732035,,,combination,
1321688303,,,,
2500636051,,,,
5378283240,,,combination,
5196954513,,,combination,
1339408780,,,,
2405863586,,,,
1134678577,,,,
1342226619,,,,
2115416174,,,combination,
5198278638,,,combination,
1466762945,,,,
1576661389,,,dry,
5450472758,,,combination,
1950873577,,,,
2161685337,,,,
5467532404,,,combination,
2336021874,,,combination,
1009439983,,,combination,
2569393069,,,,
5422678472,,,,
1663216847,,,combination,
1903296856,,,,
1354661929,,,normal,
2453054377,,,combination,
5277487421,,,combination,
2841047755,,,combination,
5059146875,,,combination,
5270604014,,,,
5244908165,,,,
2862772934,,,normal,
2479621492,,,,
2175810539,,,,
5437736405,,,normal,
5368155007,,,,
1343592584,,,normal,
2856250885,,,combination,
1162340131,,,,
2758685445,,,combination,
1336564312,,,oily,
2115282703,,,,
2200043091,,,,
1489690591,,,,
1307533217,,,,
5404886231,,,combination,
1552903757,,,combination,
5393976126,,,combination,
1663343044,,,oily,
5404281646,,,combination,
1933770043,,,,
5199018976,,,combination,
1625390303,,,,
2452112637,,,normal,
1322776100,,,,
1273000558,,,,
2754228929,,,oily,
1842987470,,,combination,
1806035513,,,normal,
2743835812,,,combination,
2293276742,,,,
2714072836,,,combination,
1979091949,,,oily,
5306066405,,,,
2511694670,,,combination,
1683401038,,,oily,
1564002616,,,combination,
2292492009,,,combination,
1701974965,,,normal,
5151400467,,,combination,
966141885,,,,
1811333129,,,,
1016790490,,,,
2524642788,,,combination,
1942161600,,,normal,
1335891377,,,,
945074211,,,combination,
1191255556,,,combination,
2504223665,,,normal,
1640937602,,,dry,
1514655583,,,combination,
960265668,,,oily,
2849887875,,,combination,
2640303543,,,combination,
1596581987,,,,
1322204773,,,,
1354661164,,,,
5256665118,,,,
1787327569,,,,
2456444315,,,,
1845530993,,,normal,
1876496116,,,combination,
2497654021,,,combination,
1023479407,,,combination,
1621334057,,,,
1474491590,,,combination,
1083680101,,,combination,
2801055728,,,combination,
2146150994,,,oily,
1291136880,,,,
1231451848,,,combination,
5074293870,,,,
1539184614,,,,
2279430981,,,dry,
992169664,,,combination,
1308582959,,,,
1908641626,,,oily,
1590761191,,,combination,
1256931948,,,combination,
1347858450,,,,
2851233346,,,combination,
1552719509,,,,
5143194948,,,oily,
1465764062,,,,
1888941357,,,,
1149058865,,,,
1775394612,,,combination,
2524143660,,,,
2364671825,,,combination,
2202272722,,,,
1546082584,,,oily,
1658556822,,,combination,
1877463032,,,dry,
5229578226,,,oily,
1228787559,,,,
1148344960,,,,
1201653889,,,combination,
2166462351,,,combination,
5117061002,,,combination,
5067016864,,,oily,
1336314935,,,,
2005627599,,,normal,
1407123138,,,,
2284004266,,,combination,
1839253938,,,,
1605152378,,,combination,
1105973174,,,normal,
1457823459,,,,
1534747322,,,combination,
1448320266,,,,
1482488810,,,,
2179461591,,,combination,
2020433622,,,oily,
1160953086,,,oily,
1955782149,,,,
1307228367,,,combination,
1678292205,,,,
1706144028,,,oily,
1716383613,,,,
1339045865,,,oily,
2541343025,,,,
1601289959,,,,
2098882744,,,,
1673991549,,,combination,
2815598168,,,dry,
1534082597,,,,
1524291581,,,normal,
2426271574,,,combination,
2492173205,,,combination,
1191870050,,,,
2584651525,,,,
1579000163,,,,
1860520546,,,combination,
1913448893,,,combination,
2076002910,,,oily,
