user_id,age,price,quantity,rating,transaction_id,transaction_date,product_code,category_id,category_name,temperature,humidity,wind_speed,weather_list,realfeel_list
2141,21,162.12,3,1.1,328535,2023-12-12,SK7285,3,EXFOLIANTS,9.7,61.1,24.4,Mostly cloudy with storms,7.1
2570,37,165.02,2,1.0,275381,2023-05-05,SK5469,9,ANTIAGING,9.4,50.9,17.8,Partly cloudy,7.6
1621,20,181.74,4,2.9,917250,2023-06-14,SK6434,5,SERUMS,34.5,60.2,2.7,Mostly sunny,37.0
3066,54,136.54,3,2.6,318578,2023-12-31,SK9415,9,ANTIAGING,8.9,58.7,9.1,Thunderstorms,7.9
3075,59,162.43,1,4.0,779516,2023-06-21,SK5977,6,EYECARE,39.6,87.2,9.9,Mostly sunny,40.6
4340,49,117.89,2,5.0,772427,2023-10-10,SK7294,6,EYECARE,12.9,43.9,12.0,Mostly clear,12.9
2377,53,193.67,4,4.8,275711,2023-01-09,SK1106,3,EXFOLIANTS,-7.4,35.0,15.9,Thunderstorms,-8.7
2055,52,191.21,3,4.7,444606,2023-06-29,SK6649,3,EXFOLIANTS,38.6,66.3,20.7,Mostly sunny,40.0
3307,40,74.73,3,1.6,713015,2023-08-24,SK5483,7,MASKS,33.0,60.3,12.7,Mostly sunny,35.8
4768,35,11.42,5,1.7,819564,2023-04-20,SK4100,6,EYECARE,-8.4,21.4,0.5,Partly sunny with showers,-5.5
3052,22,75.69,1,3.7,382494,2023-09-15,SK7206,9,ANTIAGING,2.0,34.5,19.4,Intermittent clouds,3.4
3111,42,167.73,4,3.9,943426,2023-05-17,SK5920,7,MASKS,13.1,77.2,25.9,Showers,13.2
3111,18,187.75,3,1.9,751425,2023-10-29,SK6544,5,SERUMS,-1.3,42.3,11.1,Intermittent clouds,-1.5
3458,45,196.76,1,1.5,236234,2023-07-22,SK1599,4,MOISTURIZERS,16.4,86.4,29.4,Intermittent clouds,14.5
1809,52,115.49,3,2.8,707759,2023-12-29,SK8943,3,EXFOLIANTS,13.1,66.0,13.3,Sunny,12.7
1350,33,71.14,5,1.6,243323,2023-10-03,SK7852,1,CLEANSERS,6.7,62.1,1.8,Showers,9.4
1216,32,138.17,1,1.1,433792,2023-05-28,SK8366,9,ANTIAGING,10.9,60.3,23.0,Sunny,8.4
1064,41,43.72,1,1.0,489360,2023-04-25,SK3511,1,CLEANSERS,22.3,38.6,13.7,Cloudy,21.6
3807,65,136.11,3,2.5,458688,2023-07-22,SK2343,5,SERUMS,30.8,52.3,25.9,Clear,29.1
2778,45,22.46,1,2.4,138165,2023-08-30,SK6069,6,EYECARE,5.9,49.3,19.3,Thunderstorms,5.5
3041,23,165.55,2,2.1,923077,2023-08-14,SK8434,3,EXFOLIANTS,-6.9,26.7,11.3,Intermittent clouds,-6.7
3509,19,158.08,1,1.7,118839,2023-01-02,SK4655,9,ANTIAGING,17.0,87.1,26.6,Mostly cloudy with storms,16.4
1435,24,128.97,2,2.4,400239,2023-02-23,SK5625,8,SUNSCREENS,-9.1,31.2,15.3,Thunderstorms,-6.1
2821,35,93.82,2,4.2,218785,2023-05-08,SK1197,4,MOISTURIZERS,18.7,73.8,20.8,Thunderstorms,20.3
1810,27,191.18,1,3.1,639557,2023-06-24,SK5606,9,ANTIAGING,0.8,89.3,3.7,Partly sunny,-0.8
3918,31,125.47,4,1.4,854807,2023-10-17,SK8607,1,CLEANSERS,35.7,84.5,21.3,Partly sunny with showers,37.9
1317,63,15.29,1,3.5,606712,2023-06-28,SK3474,1,CLEANSERS,35.9,29.1,16.3,Thunderstorms,37.3
4569,23,91.97,4,1.0,135719,2023-03-25,SK3435,2,TONERS,17.2,18.9,25.0,Partly sunny,16.5
3728,26,186.3,1,4.6,385807,2023-08-12,SK9602,4,MOISTURIZERS,-6.7,70.0,14.5,Mostly clear,-5.5
4477,42,123.25,1,4.0,716722,2023-10-18,SK3316,3,EXFOLIANTS,-4.4,78.9,27.9,Showers,-1.9
1791,31,182.22,4,2.2,788562,2023-06-20,SK4652,7,MASKS,7.5,89.0,17.1,Partly sunny,5.9
3690,27,168.38,3,2.9,179674,2023-08-17,SK7588,9,ANTIAGING,7.0,47.9,5.3,Mostly sunny,6.5
4897,64,45.41,4,1.5,381151,2023-12-15,SK5774,1,CLEANSERS,-9.2,82.8,18.9,Intermittent clouds,-10.1
2258,36,197.79,2,3.6,661542,2023-09-22,SK6854,3,EXFOLIANTS,13.7,86.4,21.4,Partly sunny,11.9
1710,63,179.46,5,5.0,949471,2023-02-14,SK1985,5,SERUMS,17.6,44.9,4.4,Partly sunny with showers,17.9
3101,29,194.67,2,1.2,396290,2023-06-28,SK3936,3,EXFOLIANTS,37.4,39.6,28.2,Mostly cloudy with storms,38.1
2081,45,7.5,2,1.4,737275,2023-04-07,SK9589,6,EYECARE,7.3,82.3,26.6,Partly sunny,6.5
3465,46,126.86,4,3.7,970931,2023-07-04,SK6249,3,EXFOLIANTS,8.2,55.4,16.6,Thunderstorms,9.7
2363,49,13.17,2,2.6,148873,2023-06-19,SK1994,4,MOISTURIZERS,-7.3,12.5,2.7,Clear,-8.2
2441,18,111.45,1,2.1,619718,2023-01-25,SK4655,6,EYECARE,35.2,60.8,0.4,Sunny,35.4
4562,40,128.13,2,2.2,466448,2023-11-20,SK2581,5,SERUMS,-2.9,27.1,12.5,Intermittent clouds,-1.9
3257,40,143.23,4,4.6,332122,2023-12-14,SK9164,8,SUNSCREENS,4.3,24.1,11.5,Rain,6.0
3646,45,131.62,2,1.1,681889,2023-02-15,SK1218,5,SERUMS,34.5,21.3,5.0,Clear,36.5
2291,32,108.41,2,1.8,293003,2023-04-29,SK7623,4,MOISTURIZERS,35.9,57.1,10.5,Mostly cloudy w showers,35.7
3774,60,17.14,3,1.4,875992,2023-11-29,SK6973,3,EXFOLIANTS,5.9,37.6,1.8,Mostly clear,6.0
1497,34,23.35,3,1.2,959215,2023-01-16,SK1431,6,EYECARE,30.3,83.4,2.3,Partly sunny with showers,33.1
3587,53,193.91,3,1.2,826831,2023-02-02,SK2783,4,MOISTURIZERS,4.7,54.3,15.2,Thunderstorms,5.3
3969,61,115.39,5,1.4,825568,2023-05-12,SK8232,1,CLEANSERS,33.2,77.8,8.0,Showers,32.5
3399,31,45.38,2,4.4,648969,2023-02-18,SK9039,2,TONERS,17.5,29.1,20.5,Sunny,17.5
3313,32,36.57,5,3.9,836683,2023-09-12,SK5227,1,CLEANSERS,0.3,30.6,17.3,Mostly clear,1.9
1192,45,143.02,4,1.2,476959,2023-06-21,SK3389,6,EYECARE,23.9,75.2,27.8,Mostly cloudy w showers,24.0
1798,48,117.85,1,2.2,251101,2023-03-07,SK3782,2,TONERS,34.3,15.0,26.6,Partly sunny,32.9
1033,28,182.58,3,2.0,542360,2023-04-23,SK8893,4,MOISTURIZERS,36.4,38.1,6.3,Clear,34.8
4063,43,196.95,2,4.0,169554,2023-10-09,SK8064,5,SERUMS,12.9,74.5,3.5,Thunderstorms,13.8
4114,18,163.12,1,4.6,883007,2023-10-10,SK6922,6,EYECARE,10.9,75.0,18.3,Showers,13.2
2032,60,170.42,5,2.6,817391,2023-01-30,SK2592,8,SUNSCREENS,34.7,20.2,28.8,Sunny,36.8
4184,18,63.73,4,2.6,565129,2023-11-24,SK3883,5,SERUMS,0.4,59.9,12.5,Mostly cloudy with storms,-1.6
2962,51,18.43,5,4.6,993096,2023-05-04,SK2331,7,MASKS,21.7,19.2,20.3,Mostly cloudy with storms,19.0
3136,61,124.13,5,1.8,710174,2023-11-23,SK7366,8,SUNSCREENS,-5.7,30.8,12.6,Intermittent clouds,-5.4
2217,57,11.69,4,2.0,517883,2023-04-29,SK9930,4,MOISTURIZERS,3.2,60.2,21.6,Clear,1.6
2010,37,113.73,2,4.5,730727,2023-06-02,SK3500,2,TONERS,25.1,76.3,18.5,Sunny,24.9
3907,62,159.63,3,1.7,866755,2023-10-28,SK5451,8,SUNSCREENS,11.4,25.3,11.6,Mostly sunny,13.9
4141,61,190.47,4,3.0,946252,2023-10-16,SK1545,2,TONERS,13.2,33.9,2.1,Mostly cloudy with storms,14.3
1571,20,95.36,1,1.4,792192,2023-02-18,SK5307,4,MOISTURIZERS,9.7,39.8,8.4,Sunny,9.3
2124,20,178.7,2,3.0,384651,2023-11-26,SK3490,8,SUNSCREENS,-3.2,42.9,1.3,Mostly cloudy w showers,-3.7
3224,50,134.35,3,4.3,547065,2023-11-08,SK5044,5,SERUMS,-7.1,35.5,23.5,Partly sunny,-7.5
4399,46,149.46,4,5.0,458412,2023-08-25,SK1081,5,SERUMS,30.8,89.8,2.7,Sunny,32.8
2237,54,118.75,1,3.6,308744,2023-07-20,SK5628,4,MOISTURIZERS,5.7,83.9,22.4,Clear,8.6
2118,26,194.95,5,4.8,428677,2023-12-08,SK4261,6,EYECARE,15.1,66.6,11.0,Mostly cloudy with storms,17.7
1912,53,66.18,5,1.8,155699,2023-06-01,SK4589,3,EXFOLIANTS,28.2,44.8,14.0,Mostly cloudy with storms,26.5
1306,63,178.12,5,4.2,528784,2023-08-23,SK2699,3,EXFOLIANTS,30.5,32.5,29.5,Thunderstorms,30.2
2908,20,59.26,3,2.9,182710,2023-08-13,SK4796,3,EXFOLIANTS,-2.1,84.8,7.6,Thunderstorms,-3.7
1825,41,125.22,1,2.4,575353,2023-07-15,SK4615,2,TONERS,28.0,65.6,3.2,Clear,25.8
3528,29,187.89,5,1.7,354055,2023-12-12,SK9455,8,SUNSCREENS,24.9,16.0,25.0,Thunderstorms,22.8
1685,50,33.94,2,3.3,537573,2023-03-21,SK1294,3,EXFOLIANTS,2.8,75.5,4.6,Mostly sunny,5.2
2684,59,199.89,2,2.6,415267,2023-12-28,SK6588,8,SUNSCREENS,21.6,22.2,2.6,Mostly sunny,22.8
2854,19,60.28,1,1.9,835269,2023-12-07,SK8594,5,SERUMS,38.3,88.6,10.1,Partly sunny with showers,41.1
1706,36,93.28,5,5.0,824036,2023-08-26,SK6640,1,CLEANSERS,35.2,44.5,18.7,Mostly sunny,36.8
3194,65,76.77,1,3.3,799758,2023-01-11,SK1128,1,CLEANSERS,-4.3,38.4,1.8,Partly cloudy,-3.5
2688,54,36.82,5,2.4,111170,2023-01-20,SK5261,9,ANTIAGING,31.3,65.5,14.1,Intermittent clouds,31.3
1662,33,70.3,2,2.4,344793,2023-05-25,SK5753,1,CLEANSERS,-7.2,16.5,18.8,Mostly cloudy w showers,-6.3
1261,57,162.43,1,3.0,202281,2023-11-08,SK5150,7,MASKS,-5.8,28.7,9.5,Partly sunny,-7.0
3196,33,127.36,4,4.2,325741,2023-10-14,SK3223,5,SERUMS,38.9,59.5,28.7,Clear,37.7
3309,41,46.47,3,4.6,402584,2023-05-22,SK2268,5,SERUMS,31.8,40.8,18.9,Rain,33.9
2016,56,160.71,4,3.2,660340,2023-05-08,SK1311,4,MOISTURIZERS,18.8,82.6,23.4,Thunderstorms,17.7
3114,59,176.81,1,3.2,727352,2023-03-22,SK5272,3,EXFOLIANTS,-3.5,80.2,20.6,Clear,-1.9
3063,60,64.25,3,4.4,684578,2023-09-09,SK3150,7,MASKS,35.9,22.0,11.3,Thunderstorms,33.9
3492,24,63.05,4,3.2,521257,2023-11-25,SK3506,7,MASKS,37.7,80.1,23.5,Mostly clear,40.4
4645,36,175.62,1,2.3,609259,2023-04-07,SK4047,8,SUNSCREENS,27.3,57.6,0.2,Mostly cloudy with storms,28.5
2631,19,78.33,5,1.0,508784,2023-03-07,SK8732,2,TONERS,0.5,37.7,12.8,Cloudy,0.0
3116,30,90.84,4,3.4,474551,2023-04-27,SK4849,1,CLEANSERS,20.1,53.5,1.1,Partly sunny with showers,19.5
2578,62,68.17,5,3.0,792490,2023-08-09,SK8339,3,EXFOLIANTS,15.4,57.6,29.3,Partly sunny,15.9
3723,42,30.97,5,3.3,566612,2023-06-10,SK9138,4,MOISTURIZERS,39.1,48.1,15.7,Rain,41.4
4637,60,14.41,3,1.9,374197,2023-11-26,SK5410,1,CLEANSERS,-8.3,82.0,19.1,Sunny,-7.9
3173,29,108.8,2,2.1,621600,2023-10-28,SK6029,5,SERUMS,-3.4,10.6,28.8,Thunderstorms,-5.5
3424,58,82.86,3,1.2,483130,2023-04-23,SK3081,4,MOISTURIZERS,32.1,64.2,22.9,Clear,33.9
1471,49,104.01,2,3.2,608746,2023-02-11,SK7533,9,ANTIAGING,-8.3,48.7,7.2,Partly cloudy,-7.6
2674,42,69.53,2,1.5,874731,2023-05-17,SK6493,6,EYECARE,39.7,40.8,1.5,Rain,39.7
2916,37,156.64,4,4.1,853142,2023-06-18,SK3029,8,SUNSCREENS,-9.9,61.8,5.1,Mostly sunny,-12.4
4948,29,123.31,3,4.7,413089,2023-08-21,SK5075,5,SERUMS,12.1,50.4,15.3,Rain,9.9
3902,52,187.11,3,3.0,205610,2023-04-02,SK4128,7,MASKS,30.9,50.1,19.8,Rain,29.8
1203,27,118.28,5,1.7,955859,2023-01-23,SK9325,2,TONERS,9.6,33.0,16.0,Clear,12.5
2591,39,12.0,4,1.7,160930,2023-07-02,SK2852,6,EYECARE,15.5,38.2,27.0,Mostly clear,17.4
1637,65,70.24,3,1.5,409797,2023-04-26,SK1596,8,SUNSCREENS,21.1,89.5,0.8,Partly cloudy,21.6
2991,50,61.3,5,2.0,689794,2023-03-16,SK3230,4,MOISTURIZERS,36.9,65.4,19.2,Mostly cloudy w showers,38.7
2456,28,107.97,5,2.5,712050,2023-03-24,SK8141,7,MASKS,1.4,60.5,28.0,Thunderstorms,0.6
3143,50,122.03,3,4.5,812224,2023-04-10,SK1370,6,EYECARE,30.3,13.2,19.5,Rain,27.7
2661,41,83.91,5,1.0,686468,2023-02-09,SK7684,2,TONERS,21.0,18.6,19.3,Partly cloudy,23.6
4820,28,148.04,4,2.4,685416,2023-12-14,SK2057,3,EXFOLIANTS,1.0,13.1,23.5,Clear,2.3
2123,45,108.55,2,3.5,477166,2023-06-13,SK2008,1,CLEANSERS,32.6,78.7,25.5,Cloudy,32.1
1504,23,83.77,5,4.3,282555,2023-07-26,SK3070,1,CLEANSERS,15.7,75.6,21.3,Mostly sunny,18.7
3351,39,73.79,1,2.3,914264,2023-03-07,SK8577,3,EXFOLIANTS,11.3,89.6,9.1,Partly sunny,10.9
1937,48,132.31,3,2.0,701704,2023-01-01,SK4746,6,EYECARE,9.9,60.3,15.9,Rain,9.6
2075,30,51.9,2,1.4,952848,2023-08-26,SK5822,1,CLEANSERS,-4.0,56.7,18.0,Thunderstorms,-6.6
3790,24,45.63,2,2.4,786648,2023-10-28,SK7245,6,EYECARE,20.3,31.2,1.8,Mostly cloudy with storms,19.2
4162,40,160.5,2,3.5,246533,2023-04-29,SK1767,4,MOISTURIZERS,-0.7,57.3,21.9,Mostly sunny,0.8
3816,50,172.64,1,2.0,955646,2023-01-09,SK1629,8,SUNSCREENS,22.6,56.6,21.1,Thunderstorms,21.4
3708,58,109.42,1,5.0,976572,2023-06-20,SK1950,2,TONERS,25.6,33.1,23.1,Rain,24.9
4541,39,152.72,1,4.8,847746,2023-05-28,SK5111,1,CLEANSERS,14.8,34.0,15.7,Mostly cloudy w showers,15.0
2064,57,109.1,5,2.1,273011,2023-08-30,SK1114,9,ANTIAGING,-6.8,84.8,12.6,Partly cloudy,-5.5
1281,40,165.42,3,3.2,271492,2023-12-01,SK2484,1,CLEANSERS,-6.8,74.2,4.5,Mostly clear,-4.6
3683,50,146.17,2,1.1,406844,2023-04-16,SK7123,6,EYECARE,13.7,29.8,23.3,Thunderstorms,15.9
4465,55,174.18,3,4.4,532325,2023-12-30,SK5441,6,EYECARE,-6.5,11.0,9.3,Mostly sunny,-4.4
3379,35,71.45,4,1.7,949818,2023-07-07,SK6372,4,MOISTURIZERS,29.9,65.4,11.7,Clear,31.7
3053,58,99.49,4,4.7,128719,2023-01-14,SK6807,3,EXFOLIANTS,28.9,51.1,9.4,Thunderstorms,26.3
3940,48,169.4,2,2.4,482275,2023-08-06,SK9665,6,EYECARE,16.7,83.7,21.4,Cloudy,18.9
2262,53,175.61,4,3.6,985709,2023-01-12,SK7998,4,MOISTURIZERS,27.6,42.2,15.6,Thunderstorms,25.1
2519,31,96.42,2,4.6,307094,2023-11-29,SK5447,3,EXFOLIANTS,31.6,47.6,16.3,Cloudy,33.4
1234,65,42.29,3,1.3,493358,2023-01-22,SK6948,3,EXFOLIANTS,24.6,82.5,15.5,Rain,21.8
3869,54,160.78,5,4.2,124547,2023-05-17,SK4732,7,MASKS,-6.3,24.8,6.0,Sunny,-8.1
2546,34,143.14,2,1.7,839952,2023-12-31,SK5246,6,EYECARE,1.1,52.7,24.5,Mostly cloudy with storms,-1.6
3692,56,106.22,4,3.7,196047,2023-07-24,SK8383,4,MOISTURIZERS,35.4,56.9,14.8,Sunny,34.4
1909,41,30.75,4,4.9,687877,2023-03-12,SK5866,7,MASKS,12.4,30.3,20.3,Partly cloudy,13.1
2670,39,62.15,4,1.4,543340,2023-06-16,SK5141,3,EXFOLIANTS,30.6,83.4,16.9,Mostly sunny,31.3
1276,63,154.4,4,2.2,721983,2023-07-20,SK3873,4,MOISTURIZERS,9.1,34.1,13.6,Showers,10.7
4934,20,78.91,2,3.2,387464,2023-06-24,SK4479,8,SUNSCREENS,-5.4,60.0,3.5,Intermittent clouds,-4.0
3286,65,21.51,1,4.8,578095,2023-02-22,SK4218,9,ANTIAGING,22.9,52.0,0.1,Rain,25.7
4738,56,127.14,2,1.3,298842,2023-02-02,SK2565,5,SERUMS,8.0,80.3,26.0,Mostly clear,8.7
4899,56,105.55,5,2.0,379095,2023-03-14,SK5576,6,EYECARE,-0.2,16.1,16.3,Partly sunny,1.7
4347,18,88.7,3,3.2,212203,2023-06-30,SK9184,3,EXFOLIANTS,-0.3,24.0,5.7,Cloudy,2.5
1676,33,115.79,5,2.3,441451,2023-01-20,SK8081,6,EYECARE,39.5,85.3,6.6,Clear,38.5
1215,49,156.08,5,3.1,899924,2023-06-18,SK2314,8,SUNSCREENS,-7.7,77.0,13.9,Showers,-7.4
2316,39,102.96,1,2.6,393708,2023-04-27,SK2696,5,SERUMS,37.3,54.5,14.5,Rain,37.4
3905,49,10.23,5,2.2,852998,2023-08-29,SK9666,4,MOISTURIZERS,25.9,48.5,24.7,Clear,25.4
2114,38,124.57,4,3.9,562879,2023-08-10,SK1232,4,MOISTURIZERS,16.5,87.2,26.6,Clear,13.7
3320,39,60.31,1,4.4,843601,2023-07-16,SK7289,2,TONERS,20.7,24.1,9.3,Mostly clear,22.4
3216,57,75.23,2,2.9,644906,2023-03-18,SK8200,2,TONERS,3.8,49.7,3.0,Mostly cloudy w showers,5.0
4763,27,16.75,5,4.1,973343,2023-12-01,SK2342,8,SUNSCREENS,11.2,60.2,10.3,Mostly cloudy with storms,13.3
4641,64,179.91,1,1.2,978976,2023-03-14,SK9638,2,TONERS,36.6,35.9,11.1,Intermittent clouds,38.9
4780,40,91.02,3,3.6,624198,2023-08-29,SK1152,3,EXFOLIANTS,12.5,54.3,22.5,Partly sunny with showers,11.3
3281,47,53.45,5,3.3,914874,2023-06-09,SK6971,4,MOISTURIZERS,18.8,20.4,28.1,Thunderstorms,18.1
2233,44,92.66,3,1.1,780303,2023-04-21,SK1342,6,EYECARE,8.2,24.1,5.2,Partly cloudy,7.3
4382,57,9.56,2,4.4,997847,2023-02-19,SK4319,8,SUNSCREENS,35.7,62.8,15.0,Thunderstorms,32.7
1741,39,150.25,5,2.2,153901,2023-11-16,SK3432,8,SUNSCREENS,29.0,42.3,7.9,Partly sunny,27.8
3508,50,19.59,4,1.7,467773,2023-05-30,SK3587,3,EXFOLIANTS,26.0,69.6,1.3,Partly cloudy,27.7
1973,45,138.29,1,2.7,382641,2023-09-08,SK7625,4,MOISTURIZERS,9.1,50.0,10.2,Showers,7.1
1137,59,101.71,3,3.9,814752,2023-06-21,SK7264,2,TONERS,-1.8,58.1,7.4,Mostly cloudy with storms,-0.8
2488,19,171.75,1,2.9,188103,2023-01-26,SK7143,9,ANTIAGING,22.3,69.5,23.0,Clear,23.4
1362,35,171.2,5,3.0,820276,2023-06-05,SK8735,9,ANTIAGING,5.0,22.3,14.7,Mostly clear,3.7
4484,19,142.85,1,2.8,255972,2023-10-22,SK5502,8,SUNSCREENS,34.1,54.8,18.1,Intermittent clouds,37.1
3035,63,17.74,3,3.0,166725,2023-08-26,SK3679,1,CLEANSERS,36.0,11.2,23.7,Mostly sunny,33.6
3967,43,153.6,2,3.8,345863,2023-09-16,SK3156,2,TONERS,8.8,20.6,19.4,Thunderstorms,9.8
2794,22,112.91,5,3.0,137589,2023-02-15,SK7428,2,TONERS,21.7,84.4,4.6,Clear,24.0
1828,64,103.21,3,2.4,583951,2023-04-12,SK3967,8,SUNSCREENS,8.1,36.0,14.0,Mostly cloudy w showers,8.1
4963,20,182.29,2,2.0,594942,2023-10-09,SK9388,3,EXFOLIANTS,20.0,61.3,15.6,Mostly sunny,19.2
2858,57,139.68,5,2.3,165252,2023-08-16,SK2896,6,EYECARE,39.1,54.8,13.4,Thunderstorms,41.6
2679,46,91.08,1,1.7,310746,2023-10-14,SK8412,5,SERUMS,-5.7,72.9,17.3,Mostly sunny,-2.9
3674,47,151.42,2,2.6,328755,2023-09-23,SK1430,7,MASKS,27.7,10.9,17.2,Partly sunny with showers,26.6
3722,64,137.84,1,1.8,372997,2023-09-11,SK6019,3,EXFOLIANTS,12.9,15.3,19.5,Thunderstorms,13.8
3195,18,80.07,3,3.7,547198,2023-10-25,SK9460,5,SERUMS,32.2,29.9,18.5,Sunny,30.6
1570,52,68.18,5,1.3,299114,2023-06-14,SK6735,7,MASKS,17.4,44.0,9.0,Clear,17.4
3118,48,21.58,5,1.1,267875,2023-04-07,SK8693,6,EYECARE,13.6,39.6,13.6,Mostly cloudy with storms,15.5
4059,64,173.74,5,4.8,628889,2023-08-28,SK3586,6,EYECARE,33.9,65.0,29.7,Mostly clear,35.8
2793,44,70.15,1,4.7,437843,2023-04-11,SK6457,4,MOISTURIZERS,26.0,37.4,9.8,Intermittent clouds,25.5
4156,37,150.7,1,2.9,715545,2023-04-09,SK3295,7,MASKS,38.4,32.3,24.2,Partly cloudy,38.3
2693,62,81.85,5,1.9,801759,2023-08-10,SK8390,7,MASKS,28.0,26.5,28.8,Intermittent clouds,26.3
3154,26,195.11,3,4.0,350675,2023-02-09,SK5270,8,SUNSCREENS,37.1,89.7,0.5,Mostly clear,37.8
1787,65,68.51,4,4.4,651377,2023-11-21,SK3670,2,TONERS,20.2,38.3,27.3,Sunny,23.0
2061,45,185.87,4,1.8,833244,2023-05-07,SK8329,6,EYECARE,31.7,26.2,5.9,Partly cloudy,28.8
1228,40,121.01,5,3.0,484943,2023-09-11,SK8581,1,CLEANSERS,24.0,67.3,19.9,Mostly sunny,23.1
3348,62,96.26,4,2.2,128536,2023-08-30,SK8455,7,MASKS,0.3,25.8,11.9,Partly cloudy,-1.3
4798,38,114.7,3,2.1,791144,2023-04-08,SK9871,6,EYECARE,-5.3,67.3,8.4,Sunny,-7.1
3843,21,82.94,5,3.1,519208,2023-09-12,SK9707,8,SUNSCREENS,20.0,15.5,15.9,Cloudy,21.5
1654,31,49.62,1,4.0,571102,2023-12-23,SK1883,1,CLEANSERS,16.1,80.4,8.0,Thunderstorms,14.9
4205,55,132.1,2,2.1,886581,2023-04-07,SK7995,1,CLEANSERS,9.7,29.4,13.7,Thunderstorms,10.3
2715,28,114.4,1,4.6,364031,2023-03-07,SK9235,6,EYECARE,39.1,16.7,5.9,Mostly cloudy with storms,36.8
3981,63,182.84,1,3.1,560557,2023-12-28,SK9550,3,EXFOLIANTS,6.1,20.5,15.4,Clear,5.1
1591,45,176.88,1,4.0,253375,2023-05-29,SK3265,9,ANTIAGING,-7.6,67.2,3.3,Partly sunny with showers,-4.7
4806,27,153.75,1,1.3,470712,2023-04-03,SK9626,4,MOISTURIZERS,4.8,38.7,25.5,Cloudy,5.1
2905,51,148.79,3,1.8,760294,2023-12-30,SK9456,9,ANTIAGING,26.5,73.3,17.7,Cloudy,28.6
4652,40,88.48,4,1.6,193891,2023-11-18,SK3081,1,CLEANSERS,-6.3,61.0,3.1,Mostly cloudy with storms,-5.3
4002,32,25.95,5,2.2,477245,2023-01-06,SK6391,7,MASKS,13.2,45.2,29.4,Sunny,11.2
1077,33,63.1,5,5.0,110378,2023-07-06,SK8037,4,MOISTURIZERS,14.4,14.1,15.5,Sunny,14.2
1095,42,117.49,1,4.2,101869,2023-07-05,SK7779,1,CLEANSERS,33.6,71.7,16.6,Sunny,35.3
2963,60,180.21,1,3.8,975859,2023-06-13,SK8177,7,MASKS,-6.9,82.0,20.1,Sunny,-5.6
2154,24,67.64,3,4.3,247746,2023-09-06,SK8770,4,MOISTURIZERS,37.6,66.8,5.7,Partly cloudy,39.6
3714,32,130.76,2,4.7,810417,2023-04-25,SK5050,4,MOISTURIZERS,29.8,23.0,29.6,Partly sunny,30.3
3870,57,194.27,5,1.5,674305,2023-11-17,SK8789,4,MOISTURIZERS,25.4,65.3,25.1,Intermittent clouds,22.5
4357,24,169.66,3,3.3,315685,2023-08-29,SK8350,8,SUNSCREENS,-4.8,21.9,11.8,Partly sunny with showers,-7.2
4957,28,88.3,2,4.2,831438,2023-01-15,SK2913,1,CLEANSERS,-0.9,89.6,23.0,Clear,-2.0
2875,60,150.74,4,3.2,783653,2023-10-16,SK5743,5,SERUMS,16.8,39.0,30.0,Sunny,17.2
3109,64,10.18,5,3.0,963905,2023-06-25,SK8258,7,MASKS,35.6,54.9,14.4,Cloudy,34.4
2554,35,157.8,5,2.0,576325,2023-06-30,SK7834,3,EXFOLIANTS,13.0,61.0,20.8,Mostly cloudy w showers,14.4
2687,58,49.92,1,1.1,859370,2023-08-27,SK4367,1,CLEANSERS,-1.4,23.8,5.9,Mostly clear,1.3
4720,58,77.96,3,2.6,365501,2023-11-27,SK8024,4,MOISTURIZERS,7.4,21.6,3.5,Cloudy,8.3
1930,36,85.02,5,4.7,462709,2023-04-27,SK7584,1,CLEANSERS,31.4,53.2,0.5,Thunderstorms,31.3
2596,39,157.57,3,2.1,716907,2023-06-14,SK9267,1,CLEANSERS,-2.5,62.4,28.4,Cloudy,0.3
3758,19,8.52,1,2.3,224541,2023-09-18,SK7805,3,EXFOLIANTS,26.1,19.8,29.7,Mostly clear,23.7
3801,61,81.85,5,4.5,394302,2023-07-28,SK9322,9,ANTIAGING,28.1,76.6,22.9,Mostly cloudy with storms,27.9
3075,18,185.73,5,2.7,802917,2023-06-14,SK3485,8,SUNSCREENS,22.2,61.7,21.0,Intermittent clouds,20.7
4977,29,51.82,1,3.7,177822,2023-02-21,SK3346,4,MOISTURIZERS,31.3,34.8,24.6,Clear,32.5
3486,19,105.65,2,3.9,410463,2023-01-20,SK5612,8,SUNSCREENS,-6.8,26.3,12.4,Mostly sunny,-8.8
4827,43,45.75,3,3.5,382223,2023-09-29,SK3210,9,ANTIAGING,-0.6,53.2,11.2,Partly cloudy,1.6
2764,56,59.51,4,3.1,110830,2023-04-18,SK3898,2,TONERS,27.8,29.4,21.2,Rain,25.2
2331,59,140.72,1,3.5,879595,2023-06-01,SK8743,3,EXFOLIANTS,16.5,84.9,26.9,Partly cloudy,17.8
4029,24,67.45,4,2.5,113934,2023-03-26,SK7982,8,SUNSCREENS,3.8,49.8,16.5,Rain,6.0
1520,19,189.19,3,1.6,945538,2023-03-26,SK5476,8,SUNSCREENS,27.7,87.2,8.4,Cloudy,28.9
4435,50,11.62,5,4.6,626273,2023-07-01,SK7783,2,TONERS,28.0,77.0,28.5,Mostly cloudy w showers,26.0
2498,35,57.91,5,1.8,777266,2023-12-03,SK6966,7,MASKS,28.6,27.4,5.7,Partly sunny with showers,27.7
